away_pitcher,away_team,condition,date,final_score_away,final_score_home,first_inning_run_scored,first_inning_runs_away,first_inning_runs_home,game_id,home_pitcher,home_team,temperature,venue,wind
Bryan Woo,Seattle Mariners,Roof Closed,2023-06-03,6,16,1,1,3,717912,Andrew Heaney,Texas Rangers,72,Globe Life Field,"0 mph, None"
Matt Strahm,Philadelphia Phillies,Cloudy,2023-06-03,4,2,0,0,0,717914,MacKenzie Gore,Washington Nationals,79,Nationals Park,"14 mph, In From RF"
Patrick Sandoval,Los Angeles Angels,Roof Closed,2023-06-03,6,9,1,0,1,717908,Cristian Javier,Houston Astros,73,Minute Maid Park,"0 mph, None"
Austin Gomber,Colorado Rockies,Partly Cloudy,2023-06-03,6,4,1,5,1,717909,Daniel Lynch IV,Kansas City Royals,89,Kauffman Stadium,"6 mph, R To L"
José Berríos,Toronto Blue Jays,Cloudy,2023-06-03,2,1,0,0,0,717910,Tylor Megill,New York Mets,65,Citi Field,"5 mph, In From RF"
Luis Medina,Oakland Athletics,Roof Closed,2023-06-03,1,12,0,0,0,717911,Eury Pérez,Miami Marlins,72,loanDepot park,"0 mph, None"
Colin Rea,Milwaukee Brewers,Cloudy,2023-06-03,10,8,1,1,1,717906,Graham Ashcraft,Cincinnati Reds,91,Great American Ball Park,"7 mph, L To R"
Logan Allen,Cleveland Guardians,Clear,2023-06-03,4,2,1,0,1,717913,Sonny Gray,Minnesota Twins,88,Target Field,"7 mph, In From CF"
Gerrit Cole,New York Yankees,Sunny,2023-06-03,6,3,0,0,0,717905,Michael Grove,Los Angeles Dodgers,72,Dodger Stadium,"8 mph, Out To RF"
Kyle Bradish,Baltimore Orioles,Partly Cloudy,2023-06-03,0,4,0,0,0,717916,Alex Cobb,San Francisco Giants,62,Oracle Park,"15 mph, Out To CF"
Drew Smyly,Chicago Cubs,Partly Cloudy,2023-06-03,0,6,0,0,0,717903,Yu Darvish,San Diego Padres,65,Petco Park,"9 mph, L To R"
Spencer Strider,Atlanta Braves,Roof Closed,2023-06-03,5,2,0,0,0,717901,Ryne Nelson,Arizona Diamondbacks,76,Chase Field,"0 mph, None"
Miles Mikolas,St. Louis Cardinals,Partly Cloudy,2023-06-04,1,2,1,0,2,717898,Rich Hill,Pittsburgh Pirates,73,PNC Park,"9 mph, In From CF"
Taj Bradley,Tampa Bay Rays,Overcast,2023-06-04,6,2,0,0,0,717904,Tanner Houck,Boston Red Sox,52,Fenway Park,"11 mph, In From CF"
Ranger Suárez,Philadelphia Phillies,Cloudy,2023-06-04,11,3,0,0,0,717902,Trevor Williams,Washington Nationals,69,Nationals Park,"1 mph, Out To RF"
Yusei Kikuchi,Toronto Blue Jays,Cloudy,2023-06-04,6,4,0,0,0,717900,Kodai Senga,New York Mets,64,Citi Field,"5 mph, In From LF"
Paul Blackburn,Oakland Athletics,Roof Closed,2023-06-04,5,7,0,0,0,717896,Sandy Alcantara,Miami Marlins,72,loanDepot park,"0 mph, None"
Adrian Houser,Milwaukee Brewers,Partly Cloudy,2023-06-04,5,1,1,3,0,717897,Ben Lively,Cincinnati Reds,81,Great American Ball Park,"8 mph, R To L"
Griffin Canning,Los Angeles Angels,Roof Closed,2023-06-04,2,1,0,0,0,717899,J.P. France,Houston Astros,73,Minute Maid Park,"0 mph, None"
Kyle Freeland,Colorado Rockies,Sunny,2023-06-04,0,2,0,0,0,717893,Brady Singer,Kansas City Royals,88,Kauffman Stadium,"8 mph, In From RF"
Triston McKenzie,Cleveland Guardians,Partly Cloudy,2023-06-04,2,1,0,0,0,717895,Joe Ryan,Minnesota Twins,85,Target Field,"6 mph, In From CF"
Matthew Boyd,Detroit Tigers,Overcast,2023-06-04,2,6,0,0,0,717891,Michael Kopech,Chicago White Sox,71,Guaranteed Rate Field,"5 mph, L To R"
Bryce Miller,Seattle Mariners,Roof Closed,2023-06-04,3,12,1,0,2,717894,Nathan Eovaldi,Texas Rangers,74,Globe Life Field,"0 mph, None"
Tyler Wells,Baltimore Orioles,Sunny,2023-06-04,8,3,0,0,0,717890,Anthony DeSclafani,San Francisco Giants,62,Oracle Park,"9 mph, Out To CF"
Michael Soroka,Atlanta Braves,Roof Closed,2023-06-04,8,5,0,0,0,717892,Zac Gallen,Arizona Diamondbacks,77,Chase Field,"0 mph, None"
Marcus Stroman,Chicago Cubs,Sunny,2023-06-04,7,1,1,1,0,717889,Ryan Weathers,San Diego Padres,66,Petco Park,"8 mph, Varies"
Domingo Germán,New York Yankees,Partly Cloudy,2023-06-04,4,1,0,0,0,717888,Bobby Miller,Los Angeles Dodgers,72,Dodger Stadium,"6 mph, Out To RF"
Shane McClanahan,Tampa Bay Rays,Overcast,2023-06-05,4,1,0,0,0,717928,Brayan Bello,Boston Red Sox,58,Fenway Park,"5 mph, In From LF"
Joey Wentz,Detroit Tigers,Cloudy,2023-06-05,3,8,1,0,1,717886,Aaron Nola,Philadelphia Phillies,76,Citizens Bank Park,"11 mph, In From LF"
Carlos Hernández,Kansas City Royals,Roof Closed,2023-06-05,6,9,1,2,0,717887,Braxton Garrett,Miami Marlins,72,loanDepot park,"0 mph, None"
JP Sears,Oakland Athletics,Clear,2023-06-05,4,5,1,1,0,717884,Johan Oviedo,Pittsburgh Pirates,73,PNC Park,"7 mph, Out To CF"
Brandon Bielak,Houston Astros,Overcast,2023-06-05,11,4,1,6,0,717878,Alek Manoah,Toronto Blue Jays,68,Rogers Centre,"3 mph, L To R"
Julio Teheran,Milwaukee Brewers,Partly Cloudy,2023-06-05,0,2,0,0,0,717883,Andrew Abbott,Cincinnati Reds,80,Great American Ball Park,"8 mph, Varies"
Adam Wainwright,St. Louis Cardinals,Roof Closed,2023-06-05,3,4,0,0,0,717879,Martín Pérez,Texas Rangers,74,Globe Life Field,"0 mph, None"
Kyle Hendricks,Chicago Cubs,Partly Cloudy,2023-06-05,0,5,0,0,0,717880,Blake Snell,San Diego Padres,63,Petco Park,"8 mph, L To R"
Louis Varland,Minnesota Twins,Dome,2023-06-06,0,7,0,0,0,717882,Zach Eflin,Tampa Bay Rays,72,Tropicana Field,"0 mph, None"
Tyler Alexander,Detroit Tigers,Partly Cloudy,2023-06-06,0,1,1,0,1,717875,Taijuan Walker,Philadelphia Phillies,75,Citizens Bank Park,"12 mph, L To R"
Zack Greinke,Kansas City Royals,Roof Closed,2023-06-06,1,6,0,0,0,717876,Jesús Luzardo,Miami Marlins,72,loanDepot park,"0 mph, None"
Tommy Henry,Arizona Diamondbacks,Cloudy,2023-06-06,10,5,1,1,4,717881,Jake Irvin,Washington Nationals,80,Nationals Park,"9 mph, Out To RF"
James Kaprielian,Oakland Athletics,Partly Cloudy,2023-06-06,11,2,1,0,1,717874,Mitch Keller,Pittsburgh Pirates,76,PNC Park,"13 mph, Out To RF"
Lucas Giolito,Chicago White Sox,Cloudy,2023-06-06,3,2,0,0,0,717877,Clarke Schmidt,New York Yankees,68,Yankee Stadium,"10 mph, L To R"
Hunter Brown,Houston Astros,Overcast,2023-06-06,1,5,1,1,0,717871,Kevin Gausman,Toronto Blue Jays,72,Rogers Centre,"19 mph, In From LF"
James Paxton,Boston Red Sox,Partly Cloudy,2023-06-06,5,4,1,0,2,717873,Shane Bieber,Cleveland Guardians,68,Progressive Field,"8 mph, L To R"
Tony Gonsolin,Los Angeles Dodgers,Partly Cloudy,2023-06-06,8,9,1,3,3,717870,Luke Weaver,Cincinnati Reds,81,Great American Ball Park,"13 mph, In From CF"
Carlos Carrasco,New York Mets,Cloudy,2023-06-06,4,6,0,0,0,717872,Bryce Elder,Atlanta Braves,74,Truist Park,"8 mph, R To L"
Kyle Gibson,Baltimore Orioles,Roof Closed,2023-06-06,3,4,1,0,2,717867,Freddy Peralta,Milwaukee Brewers,71,American Family Field,"0 mph, None"
Matthew Liberatore,St. Louis Cardinals,Roof Closed,2023-06-06,4,6,1,2,0,717868,Dane Dunning,Texas Rangers,74,Globe Life Field,"0 mph, None"
John Brebbia,San Francisco Giants,Partly Cloudy,2023-06-06,10,4,0,0,0,717869,Dinelson Lamet,Colorado Rockies,73,Coors Field,"1 mph, Out To CF"
Hayden Wesneski,Chicago Cubs,Cloudy,2023-06-06,4,7,0,0,0,717861,Tyler Anderson,Los Angeles Angels,65,Angel Stadium,"8 mph, Out To CF"
Logan Gilbert,Seattle Mariners,Partly Cloudy,2023-06-06,4,1,0,0,0,717864,Joe Musgrove,San Diego Padres,65,Petco Park,"11 mph, L To R"
Hogan Harris,Oakland Athletics,Sunny,2023-06-07,9,5,1,7,0,717865,Roansy Contreras,Pittsburgh Pirates,69,PNC Park,"4 mph, Out To CF"
George Kirby,Seattle Mariners,Partly Cloudy,2023-06-07,3,10,0,0,0,717863,Michael Wacha,San Diego Padres,66,Petco Park,"9 mph, L To R"
Jordan Lyles,Kansas City Royals,Roof Closed,2023-06-07,1,6,0,0,0,717860,Edward Cabrera,Miami Marlins,72,loanDepot park,"0 mph, None"
Pablo López,Minnesota Twins,Dome,2023-06-07,1,2,0,0,0,717859,Shawn Armstrong,Tampa Bay Rays,72,Tropicana Field,"0 mph, None"
Zach Davies,Arizona Diamondbacks,Partly Cloudy,2023-06-07,6,2,1,3,0,717866,Patrick Corbin,Washington Nationals,77,Nationals Park,"2 mph, R To L"
Ronel Blanco,Houston Astros,Roof Closed,2023-06-07,2,3,0,0,0,717856,Chris Bassitt,Toronto Blue Jays,68,Rogers Centre,"0 mph, None"
Kutter Crawford,Boston Red Sox,Overcast,2023-06-07,2,5,1,1,0,717858,Tanner Bibee,Cleveland Guardians,65,Progressive Field,"7 mph, In From CF"
Noah Syndergaard,Los Angeles Dodgers,Clear,2023-06-07,6,8,1,2,2,717853,Brandon Williamson,Cincinnati Reds,74,Great American Ball Park,"9 mph, Out To RF"
Max Scherzer,New York Mets,Clear,2023-06-07,5,7,1,1,0,717850,Charlie Morton,Atlanta Braves,86,Truist Park,"3 mph, Calm"
Dean Kremer,Baltimore Orioles,Roof Closed,2023-06-07,2,10,1,0,1,717851,Corbin Burnes,Milwaukee Brewers,70,American Family Field,"16 mph, L To R"
Jack Flaherty,St. Louis Cardinals,Roof Closed,2023-06-07,1,0,0,0,0,717854,Jon Gray,Texas Rangers,74,Globe Life Field,"0 mph, None"
Logan Webb,San Francisco Giants,Partly Cloudy,2023-06-07,5,4,0,0,0,717852,Connor Seabold,Colorado Rockies,68,Coors Field,"3 mph, In From LF"
Jameson Taillon,Chicago Cubs,Cloudy,2023-06-07,2,6,0,0,0,717855,Jaime Barria,Los Angeles Angels,68,Angel Stadium,"6 mph, Out To CF"
Clayton Kershaw,Los Angeles Dodgers,Sunny,2023-06-08,6,0,0,0,0,717844,Graham Ashcraft,Cincinnati Reds,71,Great American Ball Park,"9 mph, Varies"
Bailey Ober,Minnesota Twins,Dome,2023-06-08,2,4,0,0,0,717845,Yonny Chirinos,Tampa Bay Rays,72,Tropicana Field,"0 mph, None"
Kyle Bradish,Baltimore Orioles,Sunny,2023-06-08,6,3,1,0,3,717849,Colin Rea,Milwaukee Brewers,70,American Family Field,"4 mph, In From RF"
Alex Cobb,San Francisco Giants,Partly Cloudy,2023-06-08,6,4,1,1,4,717846,Chase Anderson,Colorado Rockies,75,Coors Field,"3 mph, Out To LF"
Lance Lynn,Chicago White Sox,Cloudy,2023-06-08,6,5,0,0,0,717848,Luis Severino,New York Yankees,67,Yankee Stadium,"9 mph, Out To RF"
Mike Clevinger,Chicago White Sox,Cloudy,2023-06-08,0,3,0,0,0,717857,Randy Vásquez,New York Yankees,66,Yankee Stadium,"4 mph, Varies"
Tyler Holton,Detroit Tigers,Overcast,2023-06-08,2,3,0,0,0,717862,Zack Wheeler,Philadelphia Phillies,75,Citizens Bank Park,"7 mph, L To R"
Framber Valdez,Houston Astros,Roof Closed,2023-06-08,2,3,0,0,0,717843,José Berríos,Toronto Blue Jays,68,Rogers Centre,"0 mph, None"
Matt Dermody,Boston Red Sox,Overcast,2023-06-08,3,10,1,0,1,717842,Aaron Civale,Cleveland Guardians,64,Progressive Field,"0 mph, Calm"
Justin Verlander,New York Mets,Partly Cloudy,2023-06-08,10,13,1,0,3,717840,Spencer Strider,Atlanta Braves,80,Truist Park,"11 mph, Out To LF"
Drew Smyly,Chicago Cubs,Clear,2023-06-08,1,3,0,0,0,717838,Reid Detmers,Los Angeles Angels,71,Angel Stadium,"8 mph, Out To RF"
Merrill Kelly,Arizona Diamondbacks,Cloudy,2023-06-09,11,6,1,1,0,717834,Michael Lorenzen,Detroit Tigers,76,Comerica Park,"0 mph, Calm"
Andrew Heaney,Texas Rangers,Dome,2023-06-09,3,8,1,0,1,717827,Tyler Glasnow,Tampa Bay Rays,72,Tropicana Field,"0 mph, None"
Daniel Lynch IV,Kansas City Royals,Partly Cloudy,2023-06-09,2,3,1,0,1,717839,Tyler Wells,Baltimore Orioles,73,Oriole Park at Camden Yards,"8 mph, Out To RF"
Tylor Megill,New York Mets,Cloudy,2023-06-09,7,14,0,0,0,717836,Rich Hill,Pittsburgh Pirates,70,PNC Park,"8 mph, Out To CF"
Victor González,Los Angeles Dodgers,Cloudy,2023-06-09,4,5,1,1,0,717837,Ranger Suárez,Philadelphia Phillies,73,Citizens Bank Park,"11 mph, L To R"
Garrett Whitlock,Boston Red Sox,Cloudy,2023-06-09,3,2,0,0,0,717841,Gerrit Cole,New York Yankees,68,Yankee Stadium,"6 mph, Calm"
Sonny Gray,Minnesota Twins,Cloudy,2023-06-09,3,2,0,0,0,717835,Yusei Kikuchi,Toronto Blue Jays,70,Rogers Centre,"19 mph, In From LF"
Cristian Javier,Houston Astros,Clear,2023-06-09,9,10,1,3,0,717833,Logan Allen,Cleveland Guardians,70,Progressive Field,"8 mph, L To R"
Josiah Gray,Washington Nationals,Clear,2023-06-09,2,3,1,1,0,717829,AJ Smith-Shawver,Atlanta Braves,83,Truist Park,"7 mph, R To L"
Eury Pérez,Miami Marlins,Clear,2023-06-09,1,2,0,0,0,717828,Dylan Cease,Chicago White Sox,71,Guaranteed Rate Field,"8 mph, In From CF"
Sam Moll,Oakland Athletics,Clear,2023-06-09,5,2,1,3,0,717831,Adrian Houser,Milwaukee Brewers,74,American Family Field,"10 mph, L To R"
Ben Lively,Cincinnati Reds,Partly Cloudy,2023-06-09,4,7,1,0,2,717832,Jordan Montgomery,St. Louis Cardinals,82,Busch Stadium,"3 mph, R To L"
Yu Darvish,San Diego Padres,Cloudy,2023-06-09,9,6,1,3,0,717830,Austin Gomber,Colorado Rockies,70,Coors Field,"1 mph, R To L"
Luis Castillo,Seattle Mariners,Cloudy,2023-06-09,4,5,1,2,0,717824,Shohei Ohtani,Los Angeles Angels,67,Angel Stadium,"8 mph, R To L"
Marcus Stroman,Chicago Cubs,Partly Cloudy,2023-06-09,3,2,0,0,0,717823,Anthony DeSclafani,San Francisco Giants,60,Oracle Park,"16 mph, Out To CF"
Ryne Nelson,Arizona Diamondbacks,Sunny,2023-06-10,5,0,0,0,0,717821,Matthew Boyd,Detroit Tigers,80,Comerica Park,"7 mph, R To L"
Sandy Alcantara,Miami Marlins,Partly Cloudy,2023-06-10,5,1,0,0,0,717820,Michael Kopech,Chicago White Sox,83,Guaranteed Rate Field,"9 mph, R To L"
Andrew Abbott,Cincinnati Reds,Sunny,2023-06-10,8,4,0,0,0,717817,Miles Mikolas,St. Louis Cardinals,85,Busch Stadium,"8 mph, In From RF"
Joe Ryan,Minnesota Twins,Sunny,2023-06-10,9,4,0,0,0,717822,Trevor Richards,Toronto Blue Jays,70,Rogers Centre,"11 mph, Out To CF"
Ryan Weathers,San Diego Padres,Partly Cloudy,2023-06-10,3,2,1,1,0,717819,Kyle Freeland,Colorado Rockies,73,Coors Field,"2 mph, Out To LF"
Brady Singer,Kansas City Royals,Partly Cloudy,2023-06-10,1,6,1,0,2,717818,Cole Irvin,Baltimore Orioles,85,Oriole Park at Camden Yards,"9 mph, Out To RF"
Kodai Senga,New York Mets,Partly Cloudy,2023-06-10,5,1,0,0,0,717812,Johan Oviedo,Pittsburgh Pirates,81,PNC Park,"10 mph, Out To LF"
Bobby Miller,Los Angeles Dodgers,Partly Cloudy,2023-06-10,9,0,0,0,0,717811,Aaron Nola,Philadelphia Phillies,82,Citizens Bank Park,"10 mph, In From LF"
Nathan Eovaldi,Texas Rangers,Dome,2023-06-10,8,4,0,0,0,717813,Taj Bradley,Tampa Bay Rays,72,Tropicana Field,"0 mph, None"
MacKenzie Gore,Washington Nationals,Partly Cloudy,2023-06-10,4,6,1,1,1,717816,Jared Shuster,Atlanta Braves,86,Truist Park,"5 mph, L To R"
Paul Blackburn,Oakland Athletics,Cloudy,2023-06-10,2,1,0,0,0,717814,Julio Teheran,Milwaukee Brewers,81,American Family Field,"7 mph, L To R"
J.P. France,Houston Astros,Partly Cloudy,2023-06-10,6,4,1,3,1,717815,Triston McKenzie,Cleveland Guardians,75,Progressive Field,"1 mph, In From CF"
Kyle Hendricks,Chicago Cubs,Cloudy,2023-06-10,4,0,0,0,0,717826,John Brebbia,San Francisco Giants,60,Oracle Park,"10 mph, Out To CF"
Tanner Houck,Boston Red Sox,Clear,2023-06-10,1,3,0,0,0,717825,Domingo Germán,New York Yankees,75,Yankee Stadium,"8 mph, L To R"
Bryan Woo,Seattle Mariners,Overcast,2023-06-10,6,2,0,0,0,717809,Patrick Sandoval,Los Angeles Angels,64,Angel Stadium,"8 mph, R To L"
Zac Gallen,Arizona Diamondbacks,Cloudy,2023-06-11,7,5,1,0,1,717804,Will Vest,Detroit Tigers,67,Comerica Park,"12 mph, Out To RF"
Brandon Bielak,Houston Astros,Partly Cloudy,2023-06-11,0,5,0,0,0,717802,Shane Bieber,Cleveland Guardians,78,Progressive Field,"9 mph, In From CF"
Carlos Hernández,Kansas City Royals,Cloudy,2023-06-11,3,11,1,1,3,717808,Kyle Gibson,Baltimore Orioles,87,Oriole Park at Camden Yards,"6 mph, Out To LF"
Carlos Carrasco,New York Mets,Partly Cloudy,2023-06-11,1,2,0,0,0,717803,Mitch Keller,Pittsburgh Pirates,81,PNC Park,"8 mph, Out To LF"
Caleb Ferguson,Los Angeles Dodgers,Sunny,2023-06-11,3,7,1,0,1,717806,Taijuan Walker,Philadelphia Phillies,86,Citizens Bank Park,"8 mph, L To R"
Trevor Williams,Washington Nationals,Overcast,2023-06-11,6,2,1,0,2,717807,Bryce Elder,Atlanta Braves,73,Truist Park,"6 mph, In From LF"
Louis Varland,Minnesota Twins,Roof Closed,2023-06-11,6,7,1,4,1,717805,Kevin Gausman,Toronto Blue Jays,68,Rogers Centre,"0 mph, None"
Martín Pérez,Texas Rangers,Dome,2023-06-11,3,7,1,0,2,717801,Shane McClanahan,Tampa Bay Rays,72,Tropicana Field,"0 mph, None"
Braxton Garrett,Miami Marlins,Overcast,2023-06-11,6,5,0,0,0,717795,Lucas Giolito,Chicago White Sox,55,Guaranteed Rate Field,"7 mph, In From RF"
JP Sears,Oakland Athletics,Roof Closed,2023-06-11,8,6,0,0,0,717800,Freddy Peralta,Milwaukee Brewers,66,American Family Field,"0 mph, None"
Hunter Greene,Cincinnati Reds,Overcast,2023-06-11,4,3,1,1,0,717797,Adam Wainwright,St. Louis Cardinals,65,Busch Stadium,"9 mph, In From LF"
Blake Snell,San Diego Padres,Cloudy,2023-06-11,4,5,1,0,1,717798,Dinelson Lamet,Colorado Rockies,66,Coors Field,"4 mph, Out To LF"
Hayden Wesneski,Chicago Cubs,Partly Cloudy,2023-06-11,3,13,1,0,2,717796,John Brebbia,San Francisco Giants,61,Oracle Park,"9 mph, Out To CF"
Logan Gilbert,Seattle Mariners,Cloudy,2023-06-11,4,9,1,0,2,717799,Griffin Canning,Los Angeles Angels,69,Angel Stadium,"10 mph, Out To LF"
Brayan Bello,Boston Red Sox,Partly Cloudy,2023-06-11,3,2,0,0,0,717810,Clarke Schmidt,New York Yankees,76,Yankee Stadium,"7 mph, Out To LF"
Charlie Morton,Atlanta Braves,Cloudy,2023-06-12,5,6,0,0,0,717790,Mason Englert,Detroit Tigers,64,Comerica Park,"13 mph, R To L"
Connor Seabold,Colorado Rockies,Partly Cloudy,2023-06-12,4,3,0,0,0,717794,James Paxton,Boston Red Sox,73,Fenway Park,"11 mph, Varies"
Logan Webb,San Francisco Giants,Partly Cloudy,2023-06-12,4,3,0,0,0,717791,Matthew Liberatore,St. Louis Cardinals,73,Busch Stadium,"9 mph, L To R"
Tyler Anderson,Los Angeles Angels,Roof Closed,2023-06-12,9,6,0,0,0,717792,Dane Dunning,Texas Rangers,74,Globe Life Field,"0 mph, None"
Luke Weaver,Cincinnati Reds,Clear,2023-06-12,5,4,1,0,2,717793,Zack Greinke,Kansas City Royals,73,Kauffman Stadium,"5 mph, Varies"
Zach Eflin,Tampa Bay Rays,Partly Cloudy,2023-06-12,3,4,0,0,0,717789,James Kaprielian,Oakland Athletics,63,Oakland Coliseum,"14 mph, Out To RF"
Matt Strahm,Philadelphia Phillies,Clear,2023-06-12,8,9,1,0,1,717785,Tommy Henry,Arizona Diamondbacks,90,Chase Field,"3 mph, L To R"
Jesús Luzardo,Miami Marlins,Clear,2023-06-12,1,8,1,0,2,717786,Bryce Miller,Seattle Mariners,76,T-Mobile Park,"3 mph, Out To RF"
Chris Bassitt,Toronto Blue Jays,Partly Cloudy,2023-06-13,6,11,1,1,0,717787,Dean Kremer,Baltimore Orioles,79,Oriole Park at Camden Yards,"3 mph, Out To RF"
Chase Anderson,Colorado Rockies,Partly Cloudy,2023-06-13,7,6,0,0,0,717788,Kutter Crawford,Boston Red Sox,69,Fenway Park,"3 mph, In From CF"
Luis Severino,New York Yankees,Clear,2023-06-13,7,6,1,1,2,717779,Max Scherzer,New York Mets,77,Citi Field,"11 mph, Out To RF"
Corbin Burnes,Milwaukee Brewers,Partly Cloudy,2023-06-13,5,7,0,0,0,717783,Pablo López,Minnesota Twins,84,Target Field,"10 mph, In From LF"
Alex Cobb,San Francisco Giants,Clear,2023-06-13,11,3,1,2,2,717781,Jack Flaherty,St. Louis Cardinals,80,Busch Stadium,"12 mph, Out To RF"
Luis Ortiz,Pittsburgh Pirates,Overcast,2023-06-13,3,11,1,1,3,717782,Jameson Taillon,Chicago Cubs,61,Wrigley Field,"18 mph, Out To RF"
Jaime Barria,Los Angeles Angels,Roof Closed,2023-06-13,7,3,0,0,0,717780,Cody Bradford,Texas Rangers,74,Globe Life Field,"0 mph, None"
Brandon Williamson,Cincinnati Reds,Partly Cloudy,2023-06-13,5,4,1,0,1,717777,Jordan Lyles,Kansas City Royals,77,Kauffman Stadium,"8 mph, L To R"
Patrick Corbin,Washington Nationals,Roof Closed,2023-06-13,1,6,0,0,0,717778,Hunter Brown,Houston Astros,73,Minute Maid Park,"0 mph, None"
Tanner Bibee,Cleveland Guardians,Cloudy,2023-06-13,3,6,1,0,4,717772,Joe Musgrove,San Diego Padres,65,Petco Park,"11 mph, L To R"
Jalen Beeks,Tampa Bay Rays,Partly Cloudy,2023-06-13,1,2,0,0,0,717774,Shintaro Fujinami,Oakland Athletics,62,Oakland Coliseum,"10 mph, Out To RF"
Zack Wheeler,Philadelphia Phillies,Roof Closed,2023-06-13,15,3,1,4,0,717775,Zach Davies,Arizona Diamondbacks,74,Chase Field,"0 mph, None"
Edward Cabrera,Miami Marlins,Cloudy,2023-06-13,3,9,0,0,0,717773,George Kirby,Seattle Mariners,64,T-Mobile Park,"2 mph, In From CF"
Lance Lynn,Chicago White Sox,Partly Cloudy,2023-06-13,1,5,1,0,4,717776,Tony Gonsolin,Los Angeles Dodgers,65,Dodger Stadium,"7 mph, L To R"
Spencer Strider,Atlanta Braves,Partly Cloudy,2023-06-14,10,7,1,0,1,717770,Reese Olson,Detroit Tigers,66,Comerica Park,"9 mph, Out To LF"
Dylan Dodd,Atlanta Braves,Partly Cloudy,2023-06-14,6,5,1,1,0,717784,Michael Lorenzen,Detroit Tigers,73,Comerica Park,"9 mph, Out To CF"
Colin Rea,Milwaukee Brewers,Overcast,2023-06-14,2,4,0,0,0,717771,Bailey Ober,Minnesota Twins,83,Target Field,"7 mph, L To R"
Anthony DeSclafani,San Francisco Giants,Partly Cloudy,2023-06-14,8,5,1,2,0,717767,Jordan Montgomery,St. Louis Cardinals,84,Busch Stadium,"8 mph, Out To CF"
José Berríos,Toronto Blue Jays,Clear,2023-06-14,3,1,0,0,0,717769,Kyle Bradish,Baltimore Orioles,77,Oriole Park at Camden Yards,"12 mph, Out To RF"
Austin Gomber,Colorado Rockies,Cloudy,2023-06-14,3,6,1,0,1,717768,Garrett Whitlock,Boston Red Sox,64,Fenway Park,"7 mph, Out To LF"
Gerrit Cole,New York Yankees,Partly Cloudy,2023-06-14,3,4,0,0,0,717766,Justin Verlander,New York Mets,70,Citi Field,"10 mph, Out To RF"
Osvaldo Bido,Pittsburgh Pirates,Clear,2023-06-14,6,10,1,3,1,717763,Drew Smyly,Chicago Cubs,64,Wrigley Field,"7 mph, In From RF"
Reid Detmers,Los Angeles Angels,Roof Closed,2023-06-14,3,6,0,0,0,717765,Andrew Heaney,Texas Rangers,74,Globe Life Field,"0 mph, None"
Ben Lively,Cincinnati Reds,Clear,2023-06-14,7,4,0,0,0,717764,Daniel Lynch IV,Kansas City Royals,82,Kauffman Stadium,"5 mph, R To L"
Josiah Gray,Washington Nationals,Roof Closed,2023-06-14,4,5,1,0,2,717762,Framber Valdez,Houston Astros,73,Minute Maid Park,"0 mph, None"
Aaron Civale,Cleveland Guardians,Cloudy,2023-06-14,0,5,1,0,1,717758,Michael Wacha,San Diego Padres,66,Petco Park,"8 mph, L To R"
Tyler Glasnow,Tampa Bay Rays,Partly Cloudy,2023-06-14,6,3,0,0,0,717761,Luis Medina,Oakland Athletics,62,Oakland Coliseum,"15 mph, Out To RF"
Ranger Suárez,Philadelphia Phillies,Roof Closed,2023-06-14,4,3,0,0,0,717757,Merrill Kelly,Arizona Diamondbacks,78,Chase Field,"0 mph, None"
Eury Pérez,Miami Marlins,Cloudy,2023-06-14,4,1,0,0,0,717759,Luis Castillo,Seattle Mariners,63,T-Mobile Park,"0 mph, Calm"
Mike Clevinger,Chicago White Sox,Overcast,2023-06-14,8,4,0,0,0,717760,Clayton Kershaw,Los Angeles Dodgers,65,Dodger Stadium,"5 mph, L To R"
Yusei Kikuchi,Toronto Blue Jays,Partly Cloudy,2023-06-15,2,4,1,0,1,717753,Tyler Wells,Baltimore Orioles,79,Oriole Park at Camden Yards,"3 mph, R To L"
Taj Bradley,Tampa Bay Rays,Partly Cloudy,2023-06-15,4,3,0,0,0,717756,Paul Blackburn,Oakland Athletics,68,Oakland Coliseum,"8 mph, Varies"
Aaron Nola,Philadelphia Phillies,Roof Closed,2023-06-15,5,4,0,0,0,717755,Ryne Nelson,Arizona Diamondbacks,78,Chase Field,"0 mph, None"
Matthew Boyd,Detroit Tigers,Clear,2023-06-15,8,4,0,0,0,717752,Sonny Gray,Minnesota Twins,71,Target Field,"10 mph, In From RF"
Kyle Freeland,Colorado Rockies,Partly Cloudy,2023-06-15,3,8,0,0,0,717754,AJ Smith-Shawver,Atlanta Braves,81,Truist Park,"6 mph, R To L"
Johan Oviedo,Pittsburgh Pirates,Partly Cloudy,2023-06-15,2,7,0,0,0,717747,Marcus Stroman,Chicago Cubs,55,Wrigley Field,"14 mph, In From CF"
Shohei Ohtani,Los Angeles Angels,Roof Closed,2023-06-15,5,3,0,0,0,717751,Nathan Eovaldi,Texas Rangers,74,Globe Life Field,"0 mph, None"
MacKenzie Gore,Washington Nationals,Roof Closed,2023-06-15,4,1,0,0,0,717746,Cristian Javier,Houston Astros,73,Minute Maid Park,"0 mph, None"
