away_pitcher,away_team,condition,date,final_score_away,final_score_home,first_inning_run_scored,first_inning_runs_away,first_inning_runs_home,game_id,home_pitcher,home_team,temperature,venue,wind
Aaron Nola,Philadelphia Phillies,Partly Cloudy,2024-08-21,3,2,0,0,0,747084,Max Fried,Atlanta Braves,80,Truist Park,"8 mph, Out To RF"
Tobias Myers,Milwaukee Brewers,Clear,2024-08-21,6,10,0,0,0,745138,Kyle Gibson,St. Louis Cardinals,73,Busch Stadium,"8 mph, In From RF"
Beau Brieske,Detroit Tigers,Clear,2024-08-21,8,2,0,0,0,746837,Jameson Taillon,Chicago Cubs,69,Wrigley Field,"7 mph, In From CF"
Johnny Cueto,Los Angeles Angels,Clear,2024-08-21,0,3,0,0,0,746267,Michael Lorenzen,Kansas City Royals,76,Kauffman Stadium,"11 mph, In From RF"
Ryan Pepiot,Tampa Bay Rays,Clear,2024-08-21,4,2,1,0,1,745622,Mitch Spence,Oakland Athletics,68,Oakland Coliseum,"9 mph, Varies"
Logan Gilbert,Seattle Mariners,Clear,2024-08-21,4,8,0,0,0,746110,Jack Flaherty,Los Angeles Dodgers,79,Dodger Stadium,"8 mph, Out To RF"
Cal Quantrill,Colorado Rockies,Partly Cloudy,2024-08-22,3,8,0,0,0,744815,Patrick Corbin,Washington Nationals,77,Nationals Park,"3 mph, In From LF"
Gavin Williams,Cleveland Guardians,Partly Cloudy,2024-08-22,0,6,0,0,0,745705,Gerrit Cole,New York Yankees,74,Yankee Stadium,"12 mph, Varies"
Freddy Peralta,Milwaukee Brewers,Sunny,2024-08-22,0,3,0,0,0,745137,Miles Mikolas,St. Louis Cardinals,77,Busch Stadium,"7 mph, L To R"
Tyler Holton,Detroit Tigers,Partly Cloudy,2024-08-22,2,10,0,0,0,746836,Justin Steele,Chicago Cubs,75,Wrigley Field,"4 mph, R To L"
Jeffrey Springs,Tampa Bay Rays,Partly Cloudy,2024-08-22,1,3,0,0,0,745623,Osvaldo Bido,Oakland Athletics,68,Oakland Coliseum,"13 mph, Varies"
Nick Lodolo,Cincinnati Reds,Clear,2024-08-22,0,7,0,0,0,745465,Paul Skenes,Pittsburgh Pirates,76,PNC Park,"4 mph, Calm"
Brock Burke,Los Angeles Angels,Partly Cloudy,2024-08-22,3,5,0,0,0,744894,Ryan Burr,Toronto Blue Jays,75,Rogers Centre,"4 mph, L To R"
Spencer Arrighetti,Houston Astros,Clear,2024-08-22,6,0,0,0,0,746998,Corbin Burnes,Baltimore Orioles,75,Oriole Park at Camden Yards,"3 mph, L To R"
Cristopher Sánchez,Philadelphia Phillies,Partly Cloudy,2024-08-22,2,3,1,1,0,747082,Spencer Schwellenbach,Atlanta Braves,79,Truist Park,"6 mph, L To R"
Luis Severino,New York Mets,Clear,2024-08-22,8,3,1,1,0,745379,Dylan Cease,San Diego Padres,74,Petco Park,"8 mph, L To R"
Buck Farmer,Cincinnati Reds,Clear,2024-08-23,5,6,1,1,0,745460,Bailey Falter,Pittsburgh Pirates,82,PNC Park,"2 mph, Out To RF"
Hunter Brown,Houston Astros,Clear,2024-08-23,5,7,0,0,0,746995,Cade Povich,Baltimore Orioles,77,Oriole Park at Camden Yards,"2 mph, Out To LF"
Kyle Freeland,Colorado Rockies,Clear,2024-08-23,0,3,0,0,0,745702,Carlos Rodón,New York Yankees,78,Yankee Stadium,"6 mph, R To L"
Jack Kochanowicz,Los Angeles Angels,Clear,2024-08-23,4,5,0,0,0,744889,Chris Bassitt,Toronto Blue Jays,76,Rogers Centre,"8 mph, Out To RF"
Ryne Nelson,Arizona Diamondbacks,Partly Cloudy,2024-08-23,12,2,1,2,1,746920,Brayan Bello,Boston Red Sox,78,Fenway Park,"3 mph, In From LF"
Nathan Eovaldi,Texas Rangers,Partly Cloudy,2024-08-23,5,3,0,0,0,746597,Tanner Bibee,Cleveland Guardians,76,Progressive Field,"6 mph, In From RF"
Kyle Hendricks,Chicago Cubs,Roof Closed,2024-08-23,6,3,0,0,0,746024,Max Meyer,Miami Marlins,72,loanDepot park,"0 mph, None"
MacKenzie Gore,Washington Nationals,Clear,2024-08-23,2,3,1,0,1,747080,Chris Sale,Atlanta Braves,82,Truist Park,"8 mph, L To R"
Andre Pallante,St. Louis Cardinals,Partly Cloudy,2024-08-23,6,1,0,0,0,745870,David Festa,Minnesota Twins,79,Target Field,"5 mph, R To L"
Taijuan Walker,Philadelphia Phillies,Cloudy,2024-08-23,4,7,1,0,1,746268,Michael Wacha,Kansas City Royals,80,Kauffman Stadium,"9 mph, In From RF"
Keider Montero,Detroit Tigers,Clear,2024-08-23,5,2,1,1,0,746758,Chris Flexen,Chicago White Sox,80,Guaranteed Rate Field,"8 mph, In From RF"
Paul Blackburn,New York Mets,Clear,2024-08-23,0,7,1,0,1,745378,Joe Musgrove,San Diego Padres,72,Petco Park,"8 mph, L To R"
Aaron Civale,Milwaukee Brewers,Partly Cloudy,2024-08-23,11,3,1,0,1,745625,JP Sears,Oakland Athletics,69,Oakland Coliseum,"12 mph, Out To RF"
Hayden Birdsong,San Francisco Giants,Roof Closed,2024-08-23,5,6,1,1,0,745217,Luis Castillo,Seattle Mariners,57,T-Mobile Park,"0 mph, None"
Tyler Alexander,Tampa Bay Rays,Clear,2024-08-23,3,7,1,1,0,746111,Bobby Miller,Los Angeles Dodgers,73,Dodger Stadium,"8 mph, Out To RF"
Bradley Blalock,Colorado Rockies,Partly Cloudy,2024-08-24,9,2,1,1,0,745703,Will Warren,New York Yankees,82,Yankee Stadium,"6 mph, Out To LF"
Carson Fulmer,Los Angeles Angels,Sunny,2024-08-24,1,3,1,0,2,744890,Bowden Francis,Toronto Blue Jays,76,Rogers Centre,"9 mph, Out To CF"
Framber Valdez,Houston Astros,Partly Cloudy,2024-08-24,2,3,1,1,0,746996,Albert Suárez,Baltimore Orioles,84,Oriole Park at Camden Yards,"8 mph, R To L"
Colin Rea,Milwaukee Brewers,Partly Cloudy,2024-08-24,9,5,1,0,1,745617,Joe Boyle,Oakland Athletics,73,Oakland Coliseum,"9 mph, Out To RF"
Zac Gallen,Arizona Diamondbacks,Partly Cloudy,2024-08-24,4,1,0,0,0,746917,Kutter Crawford,Boston Red Sox,83,Fenway Park,"6 mph, In From LF"
Blake Snell,San Francisco Giants,Roof Closed,2024-08-24,4,3,1,1,0,745218,George Kirby,Seattle Mariners,59,T-Mobile Park,"0 mph, Calm"
Shota Imanaga,Chicago Cubs,Roof Closed,2024-08-24,14,2,1,1,0,746022,Valente Bellozo,Miami Marlins,72,loanDepot park,"0 mph, None"
Julian Aguiar,Cincinnati Reds,Clear,2024-08-24,10,2,1,4,0,745457,Jake Woodford,Pittsburgh Pirates,87,PNC Park,"4 mph, Calm"
Jon Gray,Texas Rangers,Partly Cloudy,2024-08-24,5,13,1,1,1,746599,Ben Lively,Cleveland Guardians,77,Progressive Field,"7 mph, In From CF"
Sonny Gray,St. Louis Cardinals,Partly Cloudy,2024-08-24,0,6,0,0,0,745868,Pablo López,Minnesota Twins,84,Target Field,"9 mph, In From RF"
Ranger Suárez,Philadelphia Phillies,Partly Cloudy,2024-08-24,11,2,0,0,0,746271,Brady Singer,Kansas City Royals,91,Kauffman Stadium,"13 mph, R To L"
Tarik Skubal,Detroit Tigers,Cloudy,2024-08-24,13,4,1,1,0,746756,Ky Bush,Chicago White Sox,86,Guaranteed Rate Field,"9 mph, In From LF"
Jake Irvin,Washington Nationals,Clear,2024-08-24,2,4,0,0,0,747077,Charlie Morton,Atlanta Braves,84,Truist Park,"6 mph, R To L"
David Peterson,New York Mets,Clear,2024-08-24,7,1,1,1,0,745377,Michael King,San Diego Padres,71,Petco Park,"8 mph, L To R"
Taj Bradley,Tampa Bay Rays,Clear,2024-08-24,9,8,1,4,0,746108,Clayton Kershaw,Los Angeles Dodgers,76,Dodger Stadium,"10 mph, L To R"
DJ Herz,Washington Nationals,Sunny,2024-08-25,5,1,1,1,0,747078,Reynaldo López,Atlanta Braves,82,Truist Park,"6 mph, L To R"
Merrill Kelly,Arizona Diamondbacks,Cloudy,2024-08-25,7,5,1,0,1,746918,Tanner Houck,Boston Red Sox,84,Fenway Park,"3 mph, Out To CF"
Nick Martinez,Cincinnati Reds,Partly Cloudy,2024-08-25,3,4,1,0,1,745459,Luis Ortiz,Pittsburgh Pirates,87,PNC Park,"2 mph, Out To LF"
Austin Gomber,Colorado Rockies,Partly Cloudy,2024-08-25,3,10,1,1,2,745706,Marcus Stroman,New York Yankees,83,Yankee Stadium,"7 mph, R To L"
Tyler Anderson,Los Angeles Angels,Partly Cloudy,2024-08-25,2,8,0,0,0,744892,Kevin Gausman,Toronto Blue Jays,73,Rogers Centre,"9 mph, Out To CF"
Cody Bradford,Texas Rangers,Cloudy,2024-08-25,2,4,1,0,1,746595,Matthew Boyd,Cleveland Guardians,80,Progressive Field,"5 mph, L To R"
Javier Assad,Chicago Cubs,Roof Closed,2024-08-25,2,7,1,0,2,746023,Adam Oller,Miami Marlins,72,loanDepot park,"0 mph, None"
Erick Fedde,St. Louis Cardinals,Partly Cloudy,2024-08-25,3,2,1,0,1,745863,Zebby Matthews,Minnesota Twins,82,Target Field,"9 mph, In From RF"
Kolby Allard,Philadelphia Phillies,Sunny,2024-08-25,11,3,0,0,0,746263,Seth Lugo,Kansas City Royals,93,Kauffman Stadium,"14 mph, R To L"
Beau Brieske,Detroit Tigers,Sunny,2024-08-25,9,4,1,0,2,746754,Jonathan Cannon,Chicago White Sox,90,Guaranteed Rate Field,"11 mph, R To L"
Frankie Montas,Milwaukee Brewers,Sunny,2024-08-25,3,4,0,0,0,745618,Joey Estes,Oakland Athletics,76,Oakland Coliseum,"8 mph, Out To RF"
Jose Quintana,New York Mets,Sunny,2024-08-25,2,3,0,0,0,745376,Martín Pérez,San Diego Padres,79,Petco Park,"9 mph, L To R"
Robbie Ray,San Francisco Giants,Partly Cloudy,2024-08-25,3,4,1,2,1,745212,Bryan Woo,Seattle Mariners,63,T-Mobile Park,"4 mph, L To R"
Jacob Lopez,Tampa Bay Rays,Sunny,2024-08-25,1,3,0,0,0,746106,Gavin Stone,Los Angeles Dodgers,83,Dodger Stadium,"7 mph, Out To CF"
Yusei Kikuchi,Houston Astros,Partly Cloudy,2024-08-25,6,3,0,0,0,746994,Dean Kremer,Baltimore Orioles,86,Oriole Park at Camden Yards,"5 mph, R To L"
Cole Ragans,Kansas City Royals,Sunny,2024-08-26,4,3,0,0,0,746628,Nick Sandlin,Cleveland Guardians,84,Progressive Field,"8 mph, L To R"
Alec Marsh,Kansas City Royals,Clear,2024-08-26,9,4,1,0,3,746596,Logan Allen,Cleveland Guardians,85,Progressive Field,"4 mph, In From CF"
Yariel Rodríguez,Toronto Blue Jays,Cloudy,2024-06-26,4,1,0,0,0,746942,Kutter Crawford,Boston Red Sox,81,Fenway Park,"8 mph, Out To LF"
Jameson Taillon,Chicago Cubs,Partly Cloudy,2024-08-26,18,8,0,0,0,745458,Mitch Keller,Pittsburgh Pirates,89,PNC Park,"6 mph, In From LF"
Ronel Blanco,Houston Astros,Partly Cloudy,2024-08-26,2,3,0,0,0,745538,Zack Wheeler,Philadelphia Phillies,84,Citizens Bank Park,"6 mph, L To R"
Nestor Cortes,New York Yankees,Partly Cloudy,2024-08-26,5,2,1,1,0,744813,Mitchell Parker,Washington Nationals,82,Nationals Park,"3 mph, In From LF"
José Berríos,Toronto Blue Jays,Cloudy,2024-08-26,7,3,0,0,0,746915,Zack Kelly,Boston Red Sox,75,Fenway Park,"5 mph, Out To CF"
Max Fried,Atlanta Braves,Partly Cloudy,2024-08-26,10,6,1,4,1,745865,Bailey Ober,Minnesota Twins,91,Target Field,"3 mph, Out To CF"
Randy Vásquez,San Diego Padres,Clear,2024-08-26,7,4,1,2,0,745133,Kyle Gibson,St. Louis Cardinals,92,Busch Stadium,"7 mph, R To L"
Ty Madden,Detroit Tigers,Clear,2024-08-26,6,3,1,0,1,746753,Davis Martin,Chicago White Sox,91,Guaranteed Rate Field,"12 mph, R To L"
Edward Cabrera,Miami Marlins,Partly Cloudy,2024-08-26,2,3,0,0,0,746513,Ryan Feltner,Colorado Rockies,82,Coors Field,"3 mph, R To L"
Ryan Pepiot,Tampa Bay Rays,Partly Cloudy,2024-08-26,1,5,0,0,0,745215,Bryce Miller,Seattle Mariners,71,T-Mobile Park,"2 mph, Out To RF"
Johnny Cueto,Los Angeles Angels,Clear,2024-08-27,2,6,1,1,0,746429,Brant Hurter,Detroit Tigers,75,Comerica Park,"7 mph, Out To LF"
Michael Lorenzen,Kansas City Royals,Clear,2024-08-27,6,1,0,0,0,746594,Gavin Williams,Cleveland Guardians,89,Progressive Field,"6 mph, R To L"
Mitch Spence,Oakland Athletics,Clear,2024-08-27,5,4,0,0,0,746671,Jakob Junis,Cincinnati Reds,93,Great American Ball Park,"6 mph, Out To LF"
Justin Steele,Chicago Cubs,Partly Cloudy,2024-08-27,9,5,1,0,2,745461,Jared Jones,Pittsburgh Pirates,92,PNC Park,"7 mph, Out To LF"
Justin Verlander,Houston Astros,Partly Cloudy,2024-08-27,0,5,0,0,0,745540,Aaron Nola,Philadelphia Phillies,86,Citizens Bank Park,"6 mph, Out To CF"
Gerrit Cole,New York Yankees,Clear,2024-08-27,2,4,0,0,0,744811,Patrick Corbin,Washington Nationals,88,Nationals Park,"5 mph, Out To RF"
Yariel Rodríguez,Toronto Blue Jays,Clear,2024-08-27,3,6,1,0,3,746916,Cooper Criswell,Boston Red Sox,79,Fenway Park,"3 mph, Out To CF"
Spencer Schwellenbach,Atlanta Braves,Partly Cloudy,2024-08-27,8,6,0,0,0,745864,Simeon Woods Richardson,Minnesota Twins,75,Target Field,"5 mph, In From LF"
Dylan Cease,San Diego Padres,Clear,2024-08-27,7,5,1,0,2,745132,Miles Mikolas,St. Louis Cardinals,98,Busch Stadium,"6 mph, Out To LF"
Andrew Heaney,Texas Rangers,Cloudy,2024-08-27,3,1,1,1,0,746755,Garrett Crochet,Chicago White Sox,77,Guaranteed Rate Field,"3 mph, L To R"
Logan Webb,San Francisco Giants,Partly Cloudy,2024-08-27,5,4,0,0,0,745946,Tobias Myers,Milwaukee Brewers,85,American Family Field,"9 mph, R To L"
Roddery Muñoz,Miami Marlins,Clear,2024-08-27,9,8,1,0,4,746510,Cal Quantrill,Colorado Rockies,84,Coors Field,"3 mph, Out To LF"
Sean Manaea,New York Mets,Roof Closed,2024-08-27,8,3,0,0,0,747162,Brandon Pfaadt,Arizona Diamondbacks,78,Chase Field,"0 mph, None"
Jeffrey Springs,Tampa Bay Rays,Partly Cloudy,2024-08-27,3,2,0,0,0,745213,Logan Gilbert,Seattle Mariners,65,T-Mobile Park,"8 mph, In From CF"
Cole Irvin,Baltimore Orioles,Clear,2024-08-27,3,2,0,0,0,746105,Jack Flaherty,Los Angeles Dodgers,75,Dodger Stadium,"7 mph, Out To RF"
Kyle Hendricks,Chicago Cubs,Sunny,2024-08-28,14,10,1,1,1,745452,Paul Skenes,Pittsburgh Pirates,90,PNC Park,"6 mph, Out To CF"
Michael Wacha,Kansas City Royals,Cloudy,2024-08-28,5,7,1,2,1,746589,Tanner Bibee,Cleveland Guardians,83,Progressive Field,"7 mph, L To R"
Spencer Arrighetti,Houston Astros,Sunny,2024-08-28,10,0,1,1,0,745541,Taijuan Walker,Philadelphia Phillies,96,Citizens Bank Park,"8 mph, In From LF"
Drew Rasmussen,Tampa Bay Rays,Sunny,2024-08-28,2,6,0,0,0,745211,Luis Castillo,Seattle Mariners,61,T-Mobile Park,"4 mph, Out To RF"
Andrew Heaney,Texas Rangers,Cloudy,2024-08-27,3,1,1,1,0,746755,Garrett Crochet,Chicago White Sox,77,Guaranteed Rate Field,"3 mph, L To R"
Griffin Canning,Los Angeles Angels,Cloudy,2024-08-28,2,3,0,0,0,746430,Mason Englert,Detroit Tigers,79,Comerica Park,"9 mph, Out To RF"
Osvaldo Bido,Oakland Athletics,Partly Cloudy,2024-08-28,9,6,1,1,0,746672,Fernando Cruz,Cincinnati Reds,88,Great American Ball Park,"6 mph, Out To LF"
Carlos Rodón,New York Yankees,Partly Cloudy,2024-08-28,2,5,1,0,2,744809,MacKenzie Gore,Washington Nationals,98,Nationals Park,"5 mph, Out To RF"
Chris Bassitt,Toronto Blue Jays,Clear,2024-08-28,0,3,1,0,1,746913,Brayan Bello,Boston Red Sox,87,Fenway Park,"7 mph, In From CF"
Chris Sale,Atlanta Braves,Partly Cloudy,2024-08-28,5,1,1,1,0,745866,David Festa,Minnesota Twins,75,Target Field,"7 mph, In From CF"
Joe Musgrove,San Diego Padres,Cloudy,2024-08-28,3,4,1,2,0,745134,Andre Pallante,St. Louis Cardinals,87,Busch Stadium,"5 mph, In From LF"
Jack Leiter,Texas Rangers,Partly Cloudy,2024-08-28,4,3,1,0,2,746752,Matt Foster,Chicago White Sox,78,Guaranteed Rate Field,"3 mph, Varies"
Kyle Harrison,San Francisco Giants,Roof Closed,2024-08-28,3,5,0,0,0,745943,Freddy Peralta,Milwaukee Brewers,78,American Family Field,"2 mph, Calm"
Max Meyer,Miami Marlins,Partly Cloudy,2024-08-28,2,8,0,0,0,746512,Kyle Freeland,Colorado Rockies,92,Coors Field,"8 mph, Out To LF"
Luis Severino,New York Mets,Roof Closed,2024-08-28,5,8,0,0,0,747161,Eduardo Rodriguez,Arizona Diamondbacks,74,Chase Field,"0 mph, None"
Corbin Burnes,Baltimore Orioles,Clear,2024-08-28,4,6,1,0,1,746103,Walker Buehler,Los Angeles Dodgers,70,Dodger Stadium,"7 mph, Out To RF"
Jack Kochanowicz,Los Angeles Angels,Overcast,2024-08-29,3,0,0,0,0,746432,Keider Montero,Detroit Tigers,72,Comerica Park,"4 mph, R To L"
Nathan Eovaldi,Texas Rangers,Sunny,2024-08-29,2,1,0,0,0,746748,Nick Nastrini,Chicago White Sox,81,Guaranteed Rate Field,"6 mph, Out To RF"
Hayden Birdsong,San Francisco Giants,Overcast,2024-08-29,0,6,0,0,0,745945,Aaron Civale,Milwaukee Brewers,74,American Family Field,"6 mph, In From LF"
Michael King,San Diego Padres,Sunny,2024-08-29,1,4,0,0,0,745135,Sonny Gray,St. Louis Cardinals,92,Busch Stadium,"5 mph, R To L"
Valente Bellozo,Miami Marlins,Sunny,2024-08-29,12,8,0,0,0,746514,Bradley Blalock,Colorado Rockies,82,Coors Field,"4 mph, R To L"
David Peterson,New York Mets,Roof Closed,2024-08-29,3,2,0,0,0,747159,Ryne Nelson,Arizona Diamondbacks,78,Chase Field,"0 mph, None"
J.T. Ginn,Oakland Athletics,Partly Cloudy,2024-08-29,9,10,1,2,0,746670,Julian Aguiar,Cincinnati Reds,92,Great American Ball Park,"5 mph, Out To CF"
Charlie Morton,Atlanta Braves,Cloudy,2024-08-29,4,5,0,0,0,745531,Cristopher Sánchez,Philadelphia Phillies,81,Citizens Bank Park,"13 mph, R To L"
Bowden Francis,Toronto Blue Jays,Clear,2024-08-29,2,0,0,0,0,746914,Kutter Crawford,Boston Red Sox,66,Fenway Park,"2 mph, Out To CF"
Brady Singer,Kansas City Royals,Roof Closed,2024-08-29,3,6,0,0,0,746352,Hunter Brown,Houston Astros,73,Minute Maid Park,"0 mph, None"
Cade Povich,Baltimore Orioles,Clear,2024-08-29,3,6,0,0,0,746102,Bobby Miller,Los Angeles Dodgers,71,Dodger Stadium,"8 mph, Out To RF"
Colin Rea,Milwaukee Brewers,Sunny,2024-08-30,5,4,1,0,1,746730,Nick Martinez,Cincinnati Reds,92,Great American Ball Park,"5 mph, Varies"
DL Hall,Milwaukee Brewers,Partly Cloudy,2024-08-30,14,0,0,0,0,746665,Rhett Lowder,Cincinnati Reds,90,Great American Ball Park,"6 mph, R To L"
Tanner Houck,Boston Red Sox,Clear,2024-08-30,7,5,1,1,0,746433,Casey Mize,Detroit Tigers,91,Comerica Park,"11 mph, In From RF"
Reynaldo López,Atlanta Braves,Overcast,2024-08-30,7,2,0,0,0,745533,Ranger Suárez,Philadelphia Phillies,74,Citizens Bank Park,"8 mph, R To L"
Shota Imanaga,Chicago Cubs,Overcast,2024-08-30,7,6,1,0,2,744810,Jake Irvin,Washington Nationals,73,Nationals Park,"2 mph, R To L"
Martín Pérez,San Diego Padres,Dome,2024-08-30,13,5,1,3,0,745052,Taj Bradley,Tampa Bay Rays,72,Tropicana Field,"0 mph, None"
Erick Fedde,St. Louis Cardinals,Cloudy,2024-08-30,3,6,0,0,0,745700,Marcus Stroman,New York Yankees,71,Yankee Stadium,"10 mph, In From CF"
Bailey Falter,Pittsburgh Pirates,Partly Cloudy,2024-08-30,8,10,1,0,2,746593,Ben Lively,Cleveland Guardians,84,Progressive Field,"4 mph, L To R"
JP Sears,Oakland Athletics,Roof Closed,2024-08-30,9,2,1,1,0,744969,Jon Gray,Texas Rangers,74,Globe Life Field,"0 mph, None"
Seth Lugo,Kansas City Royals,Roof Closed,2024-08-30,2,3,0,0,0,746353,Framber Valdez,Houston Astros,73,Minute Maid Park,"0 mph, None"
Kevin Gausman,Toronto Blue Jays,Clear,2024-08-30,0,2,0,0,0,745862,Pablo López,Minnesota Twins,75,Target Field,"7 mph, Out To CF"
Tylor Megill,New York Mets,Partly Cloudy,2024-08-30,5,1,1,0,1,746749,Jonathan Cannon,Chicago White Sox,80,Guaranteed Rate Field,"8 mph, Out To CF"
Albert Suárez,Baltimore Orioles,Clear,2024-08-30,5,3,0,0,0,746511,Austin Gomber,Colorado Rockies,85,Coors Field,"10 mph, Out To LF"
George Kirby,Seattle Mariners,Clear,2024-08-30,9,5,1,5,2,746184,Sam Aldegheri,Los Angeles Angels,73,Angel Stadium,"10 mph, R To L"
Clayton Kershaw,Los Angeles Dodgers,Roof Closed,2024-08-30,10,9,1,2,2,747156,Zac Gallen,Arizona Diamondbacks,78,Chase Field,"0 mph, None"
Adam Oller,Miami Marlins,Clear,2024-08-30,1,3,0,0,0,745299,Blake Snell,San Francisco Giants,63,Oracle Park,"14 mph, Out To CF"
Kyle Gibson,St. Louis Cardinals,Cloudy,2024-08-31,6,5,0,0,0,745699,Will Warren,New York Yankees,74,Yankee Stadium,"6 mph, R To L"
Javier Assad,Chicago Cubs,Cloudy,2024-08-31,5,3,0,0,0,744808,DJ Herz,Washington Nationals,83,Nationals Park,"5 mph, Out To CF"
Randy Vásquez,San Diego Padres,Dome,2024-08-31,4,11,1,2,1,745050,Shane Baz,Tampa Bay Rays,72,Tropicana Field,"0 mph, None"
Nick Pivetta,Boston Red Sox,Partly Cloudy,2024-08-31,1,2,1,1,0,746424,Tarik Skubal,Detroit Tigers,85,Comerica Park,"8 mph, Out To LF"
Luis Ortiz,Pittsburgh Pirates,Cloudy,2024-08-31,3,0,0,0,0,746590,Matthew Boyd,Cleveland Guardians,76,Progressive Field,"9 mph, In From CF"
Joey Estes,Oakland Athletics,Roof Closed,2024-08-31,2,3,0,0,0,744971,Cody Bradford,Texas Rangers,74,Globe Life Field,"0 mph, None"
Cole Ragans,Kansas City Royals,Roof Closed,2024-08-31,2,5,0,0,0,746348,Yusei Kikuchi,Houston Astros,73,Minute Maid Park,"0 mph, None"
José Berríos,Toronto Blue Jays,Clear,2024-08-31,15,0,1,7,0,745859,Zebby Matthews,Minnesota Twins,82,Target Field,"13 mph, Out To LF"
Jose Quintana,New York Mets,Clear,2024-08-31,5,3,1,3,0,746751,Davis Martin,Chicago White Sox,82,Guaranteed Rate Field,"6 mph, In From CF"
Max Fried,Atlanta Braves,Cloudy,2024-08-31,0,3,0,0,0,745532,Zack Wheeler,Philadelphia Phillies,80,Citizens Bank Park,"8 mph, Out To RF"
Frankie Montas,Milwaukee Brewers,Cloudy,2024-08-31,5,4,0,0,0,746667,Fernando Cruz,Cincinnati Reds,79,Great American Ball Park,"5 mph, Out To CF"
Dean Kremer,Baltimore Orioles,Clear,2024-08-31,5,7,0,0,0,746507,Ryan Feltner,Colorado Rockies,89,Coors Field,"9 mph, In From CF"
Gavin Stone,Los Angeles Dodgers,Roof Closed,2024-08-31,8,6,1,3,4,747158,Merrill Kelly,Arizona Diamondbacks,78,Chase Field,"0 mph, None"
Edward Cabrera,Miami Marlins,Clear,2024-08-31,4,3,0,0,0,745296,Mason Black,San Francisco Giants,66,Oracle Park,"14 mph, Varies"
Bryan Woo,Seattle Mariners,Clear,2024-08-31,4,5,0,0,0,746182,Tyler Anderson,Los Angeles Angels,77,Angel Stadium,"7 mph, Out To LF"
Tobias Myers,Milwaukee Brewers,Partly Cloudy,2024-09-01,3,4,0,0,0,746669,Brandon Williamson,Cincinnati Reds,81,Great American Ball Park,"6 mph, Out To CF"
Jordan Wicks,Chicago Cubs,Cloudy,2024-09-01,14,1,0,0,0,744806,Mitchell Parker,Washington Nationals,81,Nationals Park,"5 mph, Out To LF"
Miles Mikolas,St. Louis Cardinals,Cloudy,2024-09-01,14,7,0,0,0,745701,Nestor Cortes,New York Yankees,78,Yankee Stadium,"8 mph, In From RF"
Cooper Criswell,Boston Red Sox,Partly Cloudy,2024-09-01,1,4,0,0,0,746426,Beau Brieske,Detroit Tigers,80,Comerica Park,"9 mph, Out To CF"
Mitch Keller,Pittsburgh Pirates,Sunny,2024-09-01,1,6,1,0,2,746592,Alex Cobb,Cleveland Guardians,78,Progressive Field,"8 mph, In From CF"
Dylan Cease,San Diego Padres,Dome,2024-09-01,4,3,0,0,0,745048,Ryan Pepiot,Tampa Bay Rays,72,Tropicana Field,"0 mph, None"
Alec Marsh,Kansas City Royals,Roof Closed,2024-09-01,2,7,0,0,0,746347,Ronel Blanco,Houston Astros,73,Minute Maid Park,"0 mph, None"
Yariel Rodríguez,Toronto Blue Jays,Sunny,2024-09-01,3,4,1,1,0,745861,Bailey Ober,Minnesota Twins,69,Target Field,"10 mph, L To R"
Sean Manaea,New York Mets,Sunny,2024-09-01,2,0,0,0,0,746750,Garrett Crochet,Chicago White Sox,73,Guaranteed Rate Field,"12 mph, L To R"
Mitch Spence,Oakland Athletics,Roof Closed,2024-09-01,4,6,1,0,1,744970,Walter Pennington,Texas Rangers,74,Globe Life Field,"0 mph, None"
Zach Eflin,Baltimore Orioles,Sunny,2024-09-01,6,1,1,1,0,746505,Ty Blach,Colorado Rockies,82,Coors Field,"4 mph, Out To LF"
Darren McCaughan,Miami Marlins,Sunny,2024-09-01,7,5,1,0,1,745292,Logan Webb,San Francisco Giants,69,Oracle Park,"15 mph, Varies"
Bryce Miller,Seattle Mariners,Sunny,2024-09-01,2,3,1,0,1,746183,Caden Dana,Los Angeles Angels,83,Angel Stadium,"5 mph, Out To LF"
Justin Wrobleski,Los Angeles Dodgers,Roof Closed,2024-09-01,3,14,0,0,0,747157,Brandon Pfaadt,Arizona Diamondbacks,78,Chase Field,"0 mph, None"
Spencer Schwellenbach,Atlanta Braves,Partly Cloudy,2024-09-01,2,3,0,0,0,745536,Aaron Nola,Philadelphia Phillies,83,Citizens Bank Park,"10 mph, Out To RF"
Andre Pallante,St. Louis Cardinals,Partly Cloudy,2024-09-02,3,9,1,0,3,745947,Freddy Peralta,Milwaukee Brewers,72,American Family Field,"5 mph, In From LF"
Chris Flexen,Chicago White Sox,Sunny,2024-09-02,3,13,1,2,1,746992,Corbin Burnes,Baltimore Orioles,81,Oriole Park at Camden Yards,"8 mph, In From LF"
Justin Verlander,Houston Astros,Sunny,2024-09-02,3,5,1,0,2,746668,Julian Aguiar,Cincinnati Reds,79,Great American Ball Park,"11 mph, Out To CF"
Gavin Williams,Cleveland Guardians,Sunny,2024-09-02,4,2,0,0,0,746265,Michael Wacha,Kansas City Royals,78,Kauffman Stadium,"6 mph, L To R"
